UserID	RG_case	Missing_Daily_Transactions	First_Deposit_Date	Registration_date	CountryName	LanguageName	Gender	YearofBirth	age_at_registration	sum_stakes_fixedodds	sum_bets_fixedodds	bettingdays_fixedodds	duration_fixedodds	frequency_fixedodds	bets_per_day_fixedodds	euros_per_bet_fixedodds	net_loss_fixedodds	percent_lost_fixedodds	sum_stakes_liveaction	sum_bets_liveaction	bettingdays_liveaction	duration_liveaction	frequency_liveaction	bets_per_day_liveaction	euros_per_bet_liveaction	net_loss_liveaction	percent_lost_liveaction	sum_stakes_casino	sum_bets_casino	bettingdays_casino	duration_casino	frequency_casino	bets_per_day_casino	euros_per_bet_casino	net_loss_casino	percent_lost_casino	net_loss_fixedodds_nonzero	percent_lost_fixedodds_nonzero	net_loss_liveaction_nonzero	percent_lost_liveaction_nonzero	net_loss_casino_nonzero	percent_lost_casino_nonzero	sum_stakes_fixedodds_sqrt	sum_bets_fixedodds_sqrt	bettingdays_fixedodds_sqrt	duration_fixedodds_sqrt	frequency_fixedodds_sqrt	bets_per_day_fixedodds_sqrt	euros_per_bet_fixedodds_sqrt	net_loss_fixedodds_nonzero_sqrt	percent_lost_fixedodds_nonzero_sqrt	sum_stakes_liveaction_sqrt	sum_bets_liveaction_sqrt	bettingdays_liveaction_sqrt	duration_liveaction_sqrt	frequency_liveaction_sqrt	bets_per_day_liveaction_sqrt	euros_per_bet_liveaction_sqrt	net_loss_liveaction_nonzero_sqrt	percent_lost_liveaction_nonzero_sqrt	sum_stakes_casino_sqrt	sum_bets_casino_sqrt	bettingdays_casino_sqrt	duration_casino_sqrt	frequency_casino_sqrt	bets_per_day_casino_sqrt	euros_per_bet_casino_sqrt	net_loss_casino_nonzero_sqrt	percent_lost_casino_nonzero_sqrt	sum_stakes_fixedodds_sqrt_zeros	sum_bets_fixedodds_sqrt_zeros	bettingdays_fixedodds_sqrt_zeros	duration_fixedodds_sqrt_zeros	frequency_fixedodds_sqrt_zeros	bets_per_day_fixedodds_sqrt_zeros	euros_per_bet_fixedodds_sqrt_zeros	net_loss_fixedodds_sqrt_zeros	percent_lost_fixedodds_sqrt_zeros	sum_stakes_liveaction_sqrt_zeros	sum_bets_liveaction_sqrt_zeros	bettingdays_liveaction_sqrt_zeros	duration_liveaction_sqrt_zeros	frequency_liveaction_sqrt_zeros	bets_per_day_liveaction_sqrt_zeros	euros_per_bet_liveaction_sqrt_zeros	net_loss_liveaction_sqrt_zeros	percent_lost_liveaction_sqrt_zeros	sum_stakes_casino_sqrt_zeros	sum_bets_casino_sqrt_zeros	bettingdays_casino_sqrt_zeros	duration_casino_sqrt_zeros	frequency_casino_sqrt_zeros	bets_per_day_casino_sqrt_zeros	euros_per_bet_casino_sqrt_zeros	net_loss_casino_sqrt_zeros	percent_lost_casino_sqrt_zeros
1292371	0	0	11/25/2005	1/11/2005	Germany.COM	German	M	1973	32	668.86	446	92	1076	.0855018587360595	4.84782608695652	1.49968609865471	29.0100000000003	.0433723051161683	115.45	99	26	1072	.0242537313432836	3.80769230769231	1.16616161616162	17.09	.148029449978346	 	 	 	 	 	 	 	 	 	33247.01	13.0433723051162	22080.09	8.14802944997835	 	 	25.8623278147966	21.1187120819429	9.59166304662544	32.8024389337135	.292407008698594	2.20177793770319	1.2246167149989	182.337626396748	3.61156092363346	10.7447661677674	9.9498743710662	5.09901951359278	32.7414110874898	.155736095184397	1.95133090676397	1.07988963147241	148.593707807565	2.85447533707656	 	 	 	 	 	 	 	 	 	25.8623278147966	21.1187120819429	9.59166304662544	32.8024389337135	.292407008698594	2.20177793770319	1.2246167149989	182.337626396748	3.61156092363346	10.7447661677674	9.9498743710662	5.09901951359278	32.7414110874898	.155736095184397	1.95133090676397	1.07988963147241	148.593707807565	2.85447533707656	0	0	0	0	0	0	0	0	0
1292648	1	0	1/26/2005	1/11/2005	Austria	German	M	1981	23	8587.08	264	163	1650	.0987878787878788	1.61963190184049	32.5268181818182	668.16	.0778099190877458	273487.978	3539	475	2024	.234683794466403	7.45052631578947	77.2783209946313	-22062.192	-.080669695835771	1375	57	11	513	.0214424951267057	5.18181818181818	24.1228070175439	245.5	.178545454545455	33886.16	13.0778099190877	.807999999960884	7.91933030416423	36097.5	7.17854545454545	92.6664988008072	16.2480768092719	12.7671453348037	40.6201920231798	.314305390962164	1.27264759530692	5.70322875061295	184.081938277496	3.61632547195185	522.960780556248	59.4894948709434	21.7944947177034	44.988887516808	.484441734851987	2.7295652246813	8.79080889307868	.898888202148012	2.81413047035212	37.0809924354783	7.54983443527075	3.3166247903554	22.6495033058122	.146432561702326	2.27636073191798	4.91149743128751	189.993420938726	2.67928077187619	92.6664988008072	16.2480768092719	12.7671453348037	40.6201920231798	.314305390962164	1.27264759530692	5.70322875061295	184.081938277496	3.61632547195185	522.960780556248	59.4894948709434	21.7944947177034	44.988887516808	.484441734851987	2.7295652246813	8.79080889307868	.898888202148012	2.81413047035212	37.0809924354783	7.54983443527075	3.3166247903554	22.6495033058122	.146432561702326	2.27636073191798	4.91149743128751	189.993420938726	2.67928077187619
1295199	0	0	4/26/2005	1/14/2005	Germany.COM	German	M	1963	41	10594.61	849	385	1940	.198453608247423	2.20519480519481	12.4789281507656	2571.15	.242684723647213	11397.03	402	95	701	.135520684736091	4.23157894736842	28.3508208955224	98.8499999999967	.00867331225766684	48	9	3	324	.00925925925925926	3	5.33333333333333	17	.354166666666667	35789.15	13.2426847236472	22161.85	8.00867331225767	35869	7.35416666666667	102.930121927451	29.1376045686669	19.6214168703486	44.0454310910905	.445481321996133	1.48498983336412	3.53255263948969	189.180205095565	3.6390499754259	106.756873315024	20.0499376557634	9.74679434480896	26.4764045897475	.368131341692189	2.05708019954702	5.32454889126979	148.868566191792	2.82995994887872	6.92820323027551	3	1.73205080756888	18	.0962250448649376	1.73205080756888	2.3094010767585	189.391129676128	2.7118566825455	102.930121927451	29.1376045686669	19.6214168703486	44.0454310910905	.445481321996133	1.48498983336412	3.53255263948969	189.180205095565	3.6390499754259	106.756873315024	20.0499376557634	9.74679434480896	26.4764045897475	.368131341692189	2.05708019954702	5.32454889126979	148.868566191792	2.82995994887872	6.92820323027551	3	1.73205080756888	18	.0962250448649376	1.73205080756888	2.3094010767585	189.391129676128	2.7118566825455
1298752	1	0	1/17/2005	1/17/2005	Finland	English	M	1966	38	447.1025	66	32	2113	.0151443445338381	2.0625	6.7742803030303	42.4624999999999	.0949726293187802	18443.6767	457	108	2107	.0512577123872805	4.23148148148148	40.3581547045952	-329.94330000001	-.0178892368027688	703811.7493	21496	179	2117	.0845536136041568	120.08938547486	32.7415216458876	10391.4092999999	.0147644726169108	33260.4625	13.0949726293188	21733.0567	7.98211076319723	46243.4092999999	7.01476447261691	21.1447984147402	8.12403840463596	5.65685424949238	45.9673797382448	.123062360345632	1.43614066163451	2.6027447633278	182.374511651162	3.61869764270501	135.807498688401	21.3775583264319	10.3923048454133	45.902069670114	.226401661626589	2.05705650906374	6.35280683671361	147.421357679272	2.82526295469948	838.934889785852	146.61514246489	13.3790881602597	46.0108682813094	.290781040654574	10.9585302607083	5.72202076594341	215.042808063883	2.64854006437828	21.1447984147402	8.12403840463596	5.65685424949238	45.9673797382448	.123062360345632	1.43614066163451	2.6027447633278	182.374511651162	3.61869764270501	135.807498688401	21.3775583264319	10.3923048454133	45.902069670114	.226401661626589	2.05705650906374	6.35280683671361	147.421357679272	2.82526295469948	838.934889785852	146.61514246489	13.3790881602597	46.0108682813094	.290781040654574	10.9585302607083	5.72202076594341	215.042808063883	2.64854006437828
1298980	1	0	1/17/2005	1/17/2005	Germany.COM	German	M	1982	22	57491.6781	1625	255	1894	.134635691657867	6.37254901960784	35.3794942153846	13349.7581	.232203312569511	67833.4094	521	153	1403	.109052031361368	3.40522875816993	130.198482533589	7092.8094	.104562183483586	 	 	 	 	 	 	 	 	 	46567.7581	13.2322033125695	29155.8094	8.10456218348359	 	 	239.774223176721	40.3112887414927	15.9687194226713	43.5201102939779	.366927365643211	2.52439082148701	5.94806642661165	215.795639668646	3.63760956021527	260.448477438437	22.8254244210267	12.369316876853	37.4566416006561	.330230270207576	1.84532619289109	11.4104549661085	170.750722985292	2.84685127526599	 	 	 	 	 	 	 	 	 	239.774223176721	40.3112887414927	15.9687194226713	43.5201102939779	.366927365643211	2.52439082148701	5.94806642661165	215.795639668646	3.63760956021527	260.448477438437	22.8254244210267	12.369316876853	37.4566416006561	.330230270207576	1.84532619289109	11.4104549661085	170.750722985292	2.84685127526599	0	0	0	0	0	0	0	0	0
1299294	0	0	1/17/2005	1/17/2005	Germany.COM	German	M	1980	25	1543.3	378	214	1978	.108190091001011	1.76635514018692	4.08280423280423	429.8	.278494135942461	65.5	25	16	1831	.00873839432004369	1.5625	2.62	42.14	.643358778625954	 	 	 	 	 	 	 	 	 	33647.8	13.2784941359425	22105.14	8.64335877862595	 	 	39.2848571335063	19.4422220952236	14.6287388383278	44.4747119158742	.328922621601207	1.32904294143828	2.02059501949407	183.433366648492	3.64396681323286	8.09320702811932	5	4	42.7901857906693	.0934793791166998	1.25	1.61864140562386	148.677974158918	2.93995897567057	 	 	 	 	 	 	 	 	 	39.2848571335063	19.4422220952236	14.6287388383278	44.4747119158742	.328922621601207	1.32904294143828	2.02059501949407	183.433366648492	3.64396681323286	8.09320702811932	5	4	42.7901857906693	.0934793791166998	1.25	1.61864140562386	148.677974158918	2.93995897567057	0	0	0	0	0	0	0	0	0
1299793	0	0	1/26/2005	1/18/2005	Germany.COM	German	M	1987	18	816.96	875	379	1318	.287556904400607	2.30870712401055	.933668571428572	80.8299999999999	.0989399725812768	123.7	139	74	1275	.0580392156862745	1.87837837837838	.889928057553957	29.17	.235812449474535	 	 	 	 	 	 	 	 	 	33298.83	13.0989399725813	22092.17	8.23581244947454	 	 	28.5825121359198	29.5803989154981	19.4679223339318	36.3042697213427	.536243325739917	1.51944303085392	.966265269700082	182.479670100535	3.61924577399508	11.1220501707194	11.7898261225516	8.60232526704263	35.7071421427142	.240913294955414	1.37053944794682	.943359983014945	148.634350000261	2.86981052501285	 	 	 	 	 	 	 	 	 	28.5825121359198	29.5803989154981	19.4679223339318	36.3042697213427	.536243325739917	1.51944303085392	.966265269700082	182.479670100535	3.61924577399508	11.1220501707194	11.7898261225516	8.60232526704263	35.7071421427142	.240913294955414	1.37053944794682	.943359983014945	148.634350000261	2.86981052501285	0	0	0	0	0	0	0	0	0
1301234	1	0	1/19/2005	1/19/2005	Spain	Spanish	M	1986	18	10562.35	623	267	1087	.245630174793008	2.33333333333333	16.9540128410915	2446.48	.23162269760044	23905.57	790	196	1317	.148823082763857	4.03061224489796	30.2602151898734	690.840000000004	.028898704360532	 	 	 	 	 	 	 	 	 	35664.48	13.2316226976004	22753.84	8.02889870436053	 	 	102.773294196498	24.9599679486974	16.3401346383682	32.9696830436691	.49561091068802	1.52752523165195	4.11752508688065	188.850416997157	3.63752975212581	154.614261955358	28.1069386451104	14	36.2904946232481	.385775948918355	2.00763847465074	5.50092857523831	150.84376022892	2.83353113700212	 	 	 	 	 	 	 	 	 	102.773294196498	24.9599679486974	16.3401346383682	32.9696830436691	.49561091068802	1.52752523165195	4.11752508688065	188.850416997157	3.63752975212581	154.614261955358	28.1069386451104	14	36.2904946232481	.385775948918355	2.00763847465074	5.50092857523831	150.84376022892	2.83353113700212	0	0	0	0	0	0	0	0	0
1301389	0	0	1/19/2005	1/19/2005	Austria	German	M	1981	23	7743.98	256	97	1963	.0494141619969435	2.63917525773196	30.249921875	-252.1	-.0325543196134288	221693.89	5308	289	828	.349033816425121	18.3667820069204	41.7659928409947	4793.55999999994	.0216224272125855	 	 	 	 	 	 	 	 	 	32965.9	12.9674456803866	26856.5599999999	8.02162242721259	 	 	87.999886363563	16	9.8488578017961	44.3057558337514	.222292964344226	1.62455386421379	5.49999289772269	181.565139825904	3.60103397378955	470.843806373196	72.8560224003479	17	28.7749891398763	.590790839828379	4.28564837649106	6.46266143635845	163.879711984126	2.83224688669837	 	 	 	 	 	 	 	 	 	87.999886363563	16	9.8488578017961	44.3057558337514	.222292964344226	1.62455386421379	5.49999289772269	181.565139825904	3.60103397378955	470.843806373196	72.8560224003479	17	28.7749891398763	.590790839828379	4.28564837649106	6.46266143635845	163.879711984126	2.83224688669837	0	0	0	0	0	0	0	0	0
1304180	0	0	1/26/2005	1/21/2005	Germany.COM	German	M	1965	39	6823.55	7650	766	2051	.373476352998537	9.98694516971279	.891967320261438	1914.8	.280616394691912	25.69	18	15	1896	.00791139240506329	1.2	1.42722222222222	25.19	.980537173997664	 	 	 	 	 	 	 	 	 	35132.8	13.2806163946919	22088.19	8.98053717399766	 	 	82.6047819439044	87.4642784226795	27.6767050061961	45.287967496897	.611127116890207	3.16021283614139	.944440215292338	187.437456235407	3.6442580033104	5.06853035898967	4.24264068711928	3.87298334620742	43.5430821141545	.0889460083706025	1.09544511501033	1.19466406249716	148.62096083662	2.99675444005639	 	 	 	 	 	 	 	 	 	82.6047819439044	87.4642784226795	27.6767050061961	45.287967496897	.611127116890207	3.16021283614139	.944440215292338	187.437456235407	3.6442580033104	5.06853035898967	4.24264068711928	3.87298334620742	43.5430821141545	.0889460083706025	1.09544511501033	1.19466406249716	148.62096083662	2.99675444005639	0	0	0	0	0	0	0	0	0
1305631	0	0	1/26/2005	1/22/2005	Germany.COM	German	M	1963	41	1241.78	475	154	1988	.0774647887323944	3.08441558441558	2.61427368421053	-115	-.0926089967627116	698.33	143	61	1566	.0389527458492976	2.34426229508197	4.88342657342657	-217	-.310741340054129	 	 	 	 	 	 	 	 	 	33103	12.9073910032373	21846	7.68925865994587	 	 	35.2388989612332	21.7944947177034	12.4096736459909	44.5869936192159	.278324969653092	1.75625043328552	1.61687157319638	181.942298545445	3.59268576461083	26.4259342313569	11.9582607431014	7.81024967590665	39.5727178748188	.197364499972253	1.53109839497074	2.20984763579451	147.803924169827	2.77295125452033	 	 	 	 	 	 	 	 	 	35.2388989612332	21.7944947177034	12.4096736459909	44.5869936192159	.278324969653092	1.75625043328552	1.61687157319638	181.942298545445	3.59268576461083	26.4259342313569	11.9582607431014	7.81024967590665	39.5727178748188	.197364499972253	1.53109839497074	2.20984763579451	147.803924169827	2.77295125452033	0	0	0	0	0	0	0	0	0
1305661	1	0	1/26/2005	1/22/2005	Poland	Polish	M	1986	19	655.116003701708	302	109	1973	.0552458185504308	2.77064220183486	2.16925829040301	216.840821270656	.330996067941258	7469.30259316332	2459	193	1987	.097131353799698	12.740932642487	3.03753663813067	402.962729232966	.0539491772099043	 	 	 	 	 	 	 	 	 	33434.8408212707	13.3309960679413	22465.962729233	8.0539491772099	 	 	25.5952340036521	17.3781471969828	10.4403065089106	44.4184646290256	.235044290614409	1.66452461737124	1.47284021210823	182.851964225902	3.65116365942986	86.4251270937065	49.5883050728698	13.8924439894498	44.5757781760453	.311659034522823	3.5694443044383	1.74285301678904	149.886499489557	2.837948057525	 	 	 	 	 	 	 	 	 	25.5952340036521	17.3781471969828	10.4403065089106	44.4184646290256	.235044290614409	1.66452461737124	1.47284021210823	182.851964225902	3.65116365942986	86.4251270937065	49.5883050728698	13.8924439894498	44.5757781760453	.311659034522823	3.5694443044383	1.74285301678904	149.886499489557	2.837948057525	0	0	0	0	0	0	0	0	0
1306998	1	0	1/26/2005	1/23/2005	Germany.COM	German	M	1971	33	15799.5544	458	89	1189	.0748528174936922	5.14606741573034	34.4968436681223	4936.5544	.312448963750522	31539.2656	1300	92	1183	.0777683854606932	14.1304347826087	24.2609735384615	2786.8056	.0883598760777741	 	 	 	 	 	 	 	 	 	38154.5544	13.3124489637505	24849.8056	8.08835987607777	 	 	125.696278385639	21.4009345590327	9.4339811320566	34.4818792991333	.273592429525548	2.26849452627295	5.87340137127732	195.331908299694	3.64862288593252	177.592977338632	36.0555127546399	9.59166304662544	34.3947670438397	.278869836053836	3.75904705778056	4.9255429688981	157.63821110378	2.84400419761958	 	 	 	 	 	 	 	 	 	125.696278385639	21.4009345590327	9.4339811320566	34.4818792991333	.273592429525548	2.26849452627295	5.87340137127732	195.331908299694	3.64862288593252	177.592977338632	36.0555127546399	9.59166304662544	34.3947670438397	.278869836053836	3.75904705778056	4.9255429688981	157.63821110378	2.84400419761958	0	0	0	0	0	0	0	0	0
1307000	1	0	1/23/2005	1/23/2005	Denmark	English	M	1986	18	1031.2875	68	22	1062	.0207156308851224	3.09090909090909	15.1659926470588	358.2742	.347404773159764	621.0434	25	10	705	.0141843971631206	2.5	24.841736	77.9416999999999	.125501212958708	3460.5	262	10	312	.032051282051282	26.2	13.2080152671756	17	.00491258488657708	33576.2742	13.3474047731598	22140.9417	8.12550121295871	35869	7.00491258488658	32.1136653155631	8.24621125123532	4.69041575982343	32.5883414736007	.143929256529458	1.75809814598307	3.89435394475885	183.238298944298	3.65341001985265	24.9207423645444	5	3.16227766016838	26.5518360947035	.119098266835083	1.58113883008419	4.98414847290889	148.798325595418	2.85052647996098	58.8260146533827	16.1864140562386	3.16227766016838	17.6635217326557	.179028718509858	5.11859355682789	3.63428332235884	189.391129676128	2.64667953951486	32.1136653155631	8.24621125123532	4.69041575982343	32.5883414736007	.143929256529458	1.75809814598307	3.89435394475885	183.238298944298	3.65341001985265	24.9207423645444	5	3.16227766016838	26.5518360947035	.119098266835083	1.58113883008419	4.98414847290889	148.798325595418	2.85052647996098	58.8260146533827	16.1864140562386	3.16227766016838	17.6635217326557	.179028718509858	5.11859355682789	3.63428332235884	189.391129676128	2.64667953951486
1307421	1	0	1/26/2005	1/23/2005	Germany.COM	German	M	1973	31	27639.0369	3148	350	1852	.188984881209503	8.99428571428571	8.77987195044473	3020.1969	.109272870502951	102183.253	5845	352	1852	.190064794816415	16.6051136363636	17.4821647562019	9894.50300000006	.0968309650506042	 	 	 	 	 	 	 	 	 	36238.1969	13.109272870503	31957.5030000001	8.0968309650506	 	 	166.249923007501	56.1070405564221	18.7082869338697	43.0348695827	.434723913776897	2.99904746782803	2.96308487061116	190.3633286639	3.62067298585539	319.661153410921	76.4525996941896	18.7616630392937	43.0348695827	.435964212770285	4.07493725551249	4.18116786989017	178.766616010932	2.84549309699577	 	 	 	 	 	 	 	 	 	166.249923007501	56.1070405564221	18.7082869338697	43.0348695827	.434723913776897	2.99904746782803	2.96308487061116	190.3633286639	3.62067298585539	319.661153410921	76.4525996941896	18.7616630392937	43.0348695827	.435964212770285	4.07493725551249	4.18116786989017	178.766616010932	2.84549309699577	0	0	0	0	0	0	0	0	0
1307533	0	0	1/23/2005	1/23/2005	Poland	Polish	M	1975	29	1720.14798134559	384	133	1970	.0675126903553299	2.88721804511278	4.47955203475413	181.021860708933	.105236213786286	451.843934790736	218	74	1966	.0376398779247202	2.94594594594595	2.0726785999575	-31.6019038783931	-.0699398651727593	 	 	 	 	 	 	 	 	 	33399.0218607089	13.1052362137863	22031.3980961216	7.93006013482724	 	 	41.4746667418267	19.5959179422654	11.5325625946708	44.3846820423443	.259832042587765	1.69918158097149	2.11649522436365	182.753992735341	3.62011549729926	21.2566209636136	14.7648230602334	8.60232526704263	44.3395985547907	.194009994393898	1.71637581722242	1.43968003388166	148.429774964869	2.81603624529714	 	 	 	 	 	 	 	 	 	41.4746667418267	19.5959179422654	11.5325625946708	44.3846820423443	.259832042587765	1.69918158097149	2.11649522436365	182.753992735341	3.62011549729926	21.2566209636136	14.7648230602334	8.60232526704263	44.3395985547907	.194009994393898	1.71637581722242	1.43968003388166	148.429774964869	2.81603624529714	0	0	0	0	0	0	0	0	0
1309623	1	0	8/18/2009	1/25/2005	Greece.BTO	Greek	M	1977	27	876.75	441	25	118	.211864406779661	17.64	1.98809523809524	182.61	.208280581693755	20	2	2	50	.04	1	10	-6.1	-.305	2906.05	4225	4	5	.8	1056.25	.687822485207101	196.95	.0677724058429828	33400.61	13.2082805816938	22056.9	7.695	36048.95	7.06777240584298	29.6099645389859	21	5	10.8627804912002	.460287308949162	4.2	1.40999831138028	182.758337703099	3.63431982380386	4.47213595499958	1.4142135623731	1.4142135623731	7.07106781186548	.2	1	3.16227766016838	148.515655740397	2.77398630133604	53.9077916446222	65	2	2.23606797749979	.894427190999916	32.5	.829350640686496	189.865610366912	2.65852824055773	29.6099645389859	21	5	10.8627804912002	.460287308949162	4.2	1.40999831138028	182.758337703099	3.63431982380386	4.47213595499958	1.4142135623731	1.4142135623731	7.07106781186548	.2	1	3.16227766016838	148.515655740397	2.77398630133604	53.9077916446222	65	2	2.23606797749979	.894427190999916	32.5	.829350640686496	189.865610366912	2.65852824055773
1311762	0	0	1/26/2005	1/26/2005	Austria	Italian	M	1978	26	311.99	205	73	1251	.0583533173461231	2.80821917808219	1.52190243902439	45.8200000000001	.146863681528254	81.56	46	21	1243	.0168946098149638	2.19047619047619	1.77304347826087	-5.81999999999999	-.071358509073075	 	 	 	 	 	 	 	 	 	33263.82	13.1468636815283	22057.18	7.92864149092692	 	 	17.6632386611289	14.3178210632764	8.54400374531753	35.3694783676548	.241564313064085	1.67577420259479	1.23365410023409	182.383716378409	3.62586040568694	9.03105752390051	6.78232998312527	4.58257569495584	35.2562051276084	.129979266865773	1.48002573980191	1.33155678747129	148.516598398967	2.81578434737586	 	 	 	 	 	 	 	 	 	17.6632386611289	14.3178210632764	8.54400374531753	35.3694783676548	.241564313064085	1.67577420259479	1.23365410023409	182.383716378409	3.62586040568694	9.03105752390051	6.78232998312527	4.58257569495584	35.2562051276084	.129979266865773	1.48002573980191	1.33155678747129	148.516598398967	2.81578434737586	0	0	0	0	0	0	0	0	0
1315386	0	0	1/28/2005	1/28/2005	Germany.COM	German	M	1961	43	417.77	142	74	1920	.0385416666666667	1.91891891891892	2.94204225352113	-.300000000000011	-.000718098475237598	1	1	1	1	1	1	1	1	1	 	 	 	 	 	 	 	 	 	33217.7	12.9992819015248	22064	9	 	 	20.4394226924343	11.916375287813	8.60232526704263	43.8178046004133	.196320316489829	1.38525048959346	1.71523824978372	182.257235796003	3.60545169174748	1	1	1	1	1	1	1	148.539557021017	3	 	 	 	 	 	 	 	 	 	20.4394226924343	11.916375287813	8.60232526704263	43.8178046004133	.196320316489829	1.38525048959346	1.71523824978372	182.257235796003	3.60545169174748	1	1	1	1	1	1	1	148.539557021017	3	0	0	0	0	0	0	0	0	0
1316055	1	0	1/28/2005	1/28/2005	Switzerland	German	M	1969	35	14544.4533709352	2008	338	2105	.160570071258907	5.94082840236686	7.24325367078447	4988.37054937222	.342974082432049	381.592990114079	55	37	2043	.0181106216348507	1.48648648648649	6.93805436571053	106.66244119302	.279518869466476	230705.870269399	23954	172	2071	.0830516658619025	139.267441860465	9.63120440299737	723.067638375622	.00313415361963388	38206.3705493722	13.342974082432	22169.662441193	8.27951886946648	36575.0676383756	7.00313415361963	120.600387109392	44.8107130048162	18.3847763108502	45.8802789878178	.40071195547289	2.43738146426998	2.69132935011389	195.464499460573	3.65280359209636	19.5344052920502	7.41619848709566	6.08276253029822	45.1995575199581	.134575709676192	1.21921552093405	2.6340186722403	148.894803271279	2.87741531056371	480.31850918885	154.770798279262	13.114877048604	45.508241011931	.288186859280402	11.8011627334117	3.10341818049024	191.246091825103	2.64634354414155	120.600387109392	44.8107130048162	18.3847763108502	45.8802789878178	.40071195547289	2.43738146426998	2.69132935011389	195.464499460573	3.65280359209636	19.5344052920502	7.41619848709566	6.08276253029822	45.1995575199581	.134575709676192	1.21921552093405	2.6340186722403	148.894803271279	2.87741531056371	480.31850918885	154.770798279262	13.114877048604	45.508241011931	.288186859280402	11.8011627334117	3.10341818049024	191.246091825103	2.64634354414155
1316554	1	0	3/3/2005	1/28/2005	Poland	Polish	M	1985	19	1929.63834439543	680	212	2017	.105106593951413	3.20754716981132	2.83770344764034	207.480533373457	.107523015375434	6779.82135305374	2605	203	2054	.0988315481986368	12.8325123152709	2.60261856163292	316.809393454572	.0467282804305568	190.15	140	10	1003	.00997008973080758	14	1.35821428571429	40.8	.214567446752564	33425.4805333735	13.1075230153754	22379.8093934546	8.04672828043056	35892.8	7.21456744675256	43.9276489741419	26.0768096208106	14.560219778561	44.9110231457712	.324201471235732	1.79096263774857	1.6845484402772	182.826367172171	3.62043133001794	82.3396705911175	51.0392006206994	14.247806848775	45.3210767744986	.314374852999786	3.58224961654976	1.61326332681088	149.59882818209	2.83667556841288	13.789488750494	11.8321595661992	3.16227766016838	31.6701752442262	.0998503366584589	3.74165738677394	1.1654245088011	189.453952188916	2.68599468479604	43.9276489741419	26.0768096208106	14.560219778561	44.9110231457712	.324201471235732	1.79096263774857	1.6845484402772	182.826367172171	3.62043133001794	82.3396705911175	51.0392006206994	14.247806848775	45.3210767744986	.314374852999786	3.58224961654976	1.61326332681088	149.59882818209	2.83667556841288	13.789488750494	11.8321595661992	3.16227766016838	31.6701752442262	.0998503366584589	3.74165738677394	1.1654245088011	189.453952188916	2.68599468479604
1317059	0	0	6/14/2005	1/29/2005	Spain	Spanish	M	1985	19	5408.55	152	92	1665	.0552552552552553	1.65217391304348	35.5825657894737	1599.34	.295705873108319	2729.48	116	44	1645	.0267477203647416	2.63636363636364	23.53	406.46	.148914811612468	 	 	 	 	 	 	 	 	 	34817.34	13.2957058731083	22469.46	8.14891481161247	 	 	73.5428446553436	12.328828005938	9.59166304662544	40.8044115262063	.235064364069195	1.2853691738343	5.96511238699437	186.594051352126	3.64632772431502	52.2444255399559	10.770329614269	6.6332495807108	40.5585995813465	.163547303141145	1.62368828177198	4.85077313425396	149.898165432403	2.85463041594047	 	 	 	 	 	 	 	 	 	73.5428446553436	12.328828005938	9.59166304662544	40.8044115262063	.235064364069195	1.2853691738343	5.96511238699437	186.594051352126	3.64632772431502	52.2444255399559	10.770329614269	6.6332495807108	40.5585995813465	.163547303141145	1.62368828177198	4.85077313425396	149.898165432403	2.85463041594047	0	0	0	0	0	0	0	0	0
1318469	1	0	2/2/2005	1/29/2005	Germany.COM	German	M	1968	36	1000.95	89	52	1428	.0364145658263305	1.71153846153846	11.2466292134831	335.68	.33536140666367	8815.04	1200	144	1432	.100558659217877	8.33333333333333	7.34586666666667	-159.23	-.0180634461102842	 	 	 	 	 	 	 	 	 	33553.68	13.3353614066637	21903.77	7.98193655388972	 	 	31.6377938548186	9.4339811320566	7.21110255092798	37.7888872553824	.190826009302533	1.30825779628423	3.3535994414186	183.176636064756	3.65176141151961	93.8884444433925	34.6410161513775	12	37.841775856849	.317109853549014	2.88675134594813	2.71032593365939	147.999222970933	2.82523212389526	 	 	 	 	 	 	 	 	 	31.6377938548186	9.4339811320566	7.21110255092798	37.7888872553824	.190826009302533	1.30825779628423	3.3535994414186	183.176636064756	3.65176141151961	93.8884444433925	34.6410161513775	12	37.841775856849	.317109853549014	2.88675134594813	2.71032593365939	147.999222970933	2.82523212389526	0	0	0	0	0	0	0	0	0
1320903	1	0	2/19/2005	1/30/2005	Germany.COM	German	M	1985	19	2965.157	105	58	2044	.0283757338551859	1.81034482758621	28.2395904761905	36.1969999999997	.0122074480373214	22519.513	807	125	2075	.0602409638554217	6.456	27.9052205700124	1530.37299999999	.0679576418903905	 	 	 	 	 	 	 	 	 	33254.197	13.0122074480373	23593.373	8.06795764189039	 	 	54.4532551827712	10.2469507659596	7.61577310586391	45.2106182218293	.168450983538791	1.34549055276736	5.31409357051515	182.357333277277	3.60724374669045	150.065029237328	28.4077454226836	11.1803398874989	45.5521678957215	.245440346836908	2.54086599410516	5.28253921613578	153.601344395158	2.84041504746936	 	 	 	 	 	 	 	 	 	54.4532551827712	10.2469507659596	7.61577310586391	45.2106182218293	.168450983538791	1.34549055276736	5.31409357051515	182.357333277277	3.60724374669045	150.065029237328	28.4077454226836	11.1803398874989	45.5521678957215	.245440346836908	2.54086599410516	5.28253921613578	153.601344395158	2.84041504746936	0	0	0	0	0	0	0	0	0
